Distance_(inches),Gray_Value
4.29667,32764.539
4.30000,32774.934
4.30333,32827.637
4.30667,32787.039
4.31000,32885.223
4.31333,32701.104
4.31667,32845.637
4.32000,32898.148
4.32333,32809.293
4.32667,32717.045
4.33000,32801.203
4.33333,32851.203
4.33667,32716.363
4.34000,32747.871
4.34333,32718.947
4.34667,32848.559
4.35000,32835.773
4.35333,32778.297
4.35667,32811.559
4.36000,32765.648
4.36333,32868.930
4.36667,32955.215
4.37000,32979.273
4.37333,32860.020
4.37667,32958.086
4.38000,32948.891
4.38333,32782.598
4.38667,32827.012
4.39000,32739.967
4.39333,32832.992
4.39667,32855.375
4.40000,32750.033
4.40333,32837.773
4.40667,32982.527
4.41000,32924.402
4.41333,32834.125
4.41667,32872.734
4.42000,32782.188
4.42333,32801.832
4.42667,32831.684
4.43000,32759.623
4.43333,32803.227
4.43667,32773.668
4.44000,32849.352
4.44333,32898.973
4.44667,32873.227
4.45000,32874.469
4.45333,32785.531
4.45667,32832.434
4.46000,32859.223
4.46333,32802.109
4.46667,32890.480
4.47000,32783.441
4.47333,32808.000
4.47667,32695.221
4.48000,32761.246
4.48333,32829.629
4.48667,32733.207
4.49000,32830.723
4.49333,32780.066
4.49667,32741.928
4.50000,32791.703
4.50333,32732.623
4.50667,32843.227
4.51000,32923.039
4.51333,32806.617
4.51667,32914.953
4.52000,32696.221
4.52333,32921.824
4.52667,32756.520
4.53000,32753.701
4.53333,32740.967
4.53667,32827.617
4.54000,32809.816
4.54333,32781.449
4.54667,32978.688
4.55000,32596.299
4.55333,32791.598
4.55667,32815.512
4.56000,32811.395
4.56333,32809.285
4.56667,32693.117
4.57000,32794.707
4.57333,32718.053
4.57667,32766.629
4.58000,32678.533
4.58333,32863.688
4.58667,32818.430
4.59000,32745.156
4.59333,32760.824
4.59667,32758.721
4.60000,32865.324
4.60333,32791.508
4.60667,32831.492
4.61000,32793.586
4.61333,32787.078
4.61667,32621.053
4.62000,32719.539
4.62333,32815.895
4.62667,32741.072
4.63000,32699.182
4.63333,32878.973
4.63667,32730.916
4.64000,32772.414
