Distance_(inches),Gray_Value
2.44667,44681.285
2.45000,44565.188
2.45333,44673.746
2.45667,44697.328
2.46000,44693.391
2.46333,44666.652
2.46667,44568.840
2.47000,44531.566
2.47333,44458.578
2.47667,44461.914
2.48000,44299.035
2.48333,44510.285
2.48667,44499.359
2.49000,44536.785
2.49333,44255.949
2.49667,44433.590
2.50000,44466.723
2.50333,44281.984
2.50667,44267.266
2.51000,44187.059
2.51333,44306.887
2.51667,44406.309
2.52000,44421.246
2.52333,44246.621
2.52667,44270.590
2.53000,44198.551
2.53333,44144.121
2.53667,44144.566
2.54000,44252.426
2.54333,44224.316
2.54667,44179.316
2.55000,44161.559
2.55333,44254.152
2.55667,44152.297
2.56000,44232.176
2.56333,44189.863
2.56667,44193.648
2.57000,44011.516
2.57333,44043.266
2.57667,44049.648
2.58000,44096.586
2.58333,44027.766
2.58667,43974.215
2.59000,43951.184
2.59333,43940.191
2.59667,43966.676
2.60000,43971.086
2.60333,43844.410
2.60667,43945.684
2.61000,43796.047
2.61333,43862.203
2.61667,43807.711
2.62000,43899.586
2.62333,43727.527
2.62667,43803.926
2.63000,43887.996
2.63333,43709.797
2.63667,43787.910
2.64000,43738.004
2.64333,43788.371
2.64667,43861.754
2.65000,43716.086
2.65333,43824.949
2.65667,43701.090
2.66000,43655.285
2.66333,43650.004
2.66667,43659.414
2.67000,43432.371
2.67333,43602.062
2.67667,43602.254
2.68000,43577.723
2.68333,43458.023
2.68667,43564.738
2.69000,43537.074
2.69333,43608.766
2.69667,43356.586
2.70000,43505.559
2.70333,43531.754
2.70667,43513.039
2.71000,43415.586
2.71333,43533.672
2.71667,43373.535
2.72000,43436.711
2.72333,43420.840
2.72667,43414.000
2.73000,43316.527
2.73333,43333.609
2.73667,43473.434
2.74000,43240.074
2.74333,43210.176
2.74667,43240.859
2.75000,43144.688
2.75333,43283.738
2.75667,43215.828
2.76000,43376.488
2.76333,43191.629
2.76667,43195.211
2.77000,43133.352
2.77333,43234.504
2.77667,43140.836
2.78000,43236.523
2.78333,43150.523
2.78667,43182.340
2.79000,43226.559
2.79333,43137.391
2.79667,43085.410
2.80000,42997.414
2.80333,43145.328
2.80667,43086.062
2.81000,43128.504
2.81333,43033.301
2.81667,42976.738
2.82000,42974.590
2.82333,42981.477
2.82667,42914.289
2.83000,42977.273
2.83333,42847.949
2.83667,42808.938
2.84000,42526.660
2.84333,42877.289
2.84667,42873.266
2.85000,42983.961
2.85333,42797.227
2.85667,42817.652
2.86000,42807.898
2.86333,42848.402
2.86667,42877.238
2.87000,42776.766
2.87333,42775.199
2.87667,42743.812
2.88000,42739.504
2.88333,42802.062
2.88667,42893.949
2.89000,42801.375
2.89333,42822.176
2.89667,42803.426
2.90000,42711.027
2.90333,42742.504
2.90667,42795.414
2.91000,42820.535
2.91333,42761.059
2.91667,42799.789
2.92000,42852.965
2.92333,42845.191
2.92667,42784.715
2.93000,42764.848
2.93333,42690.062
2.93667,42597.691
2.94000,42685.789
2.94333,42827.852
2.94667,42629.340
2.95000,42781.371
2.95333,42713.277
2.95667,42648.250
2.96000,42621.973
2.96333,42710.809
2.96667,42739.141
2.97000,42558.887
2.97333,42620.699
2.97667,42640.871
2.98000,42702.402
2.98333,42633.090
2.98667,42588.840
2.99000,42609.410
2.99333,42574.816
2.99667,42427.449
3.00000,42646.402
3.00333,42572.148
3.00667,42617.797
3.01000,42680.539
3.01333,42565.262
3.01667,42677.637
3.02000,42757.297
3.02333,42499.453
3.02667,42610.176
3.03000,42626.215
3.03333,42560.910
3.03667,42588.363
3.04000,42563.316
3.04333,42542.246
3.04667,42632.836
3.05000,42682.152
3.05333,42491.879
3.05667,42540.586
3.06000,42671.949
3.06333,42609.523
3.06667,42386.336
3.07000,42535.391
3.07333,42584.047
3.07667,42522.523
3.08000,42670.746
3.08333,42517.438
3.08667,42447.465
3.09000,42407.898
3.09333,42356.453
3.09667,42539.473
3.10000,42597.859
3.10333,42687.250
3.10667,42581.891
3.11000,42405.621
3.11333,42467.164
3.11667,42442.016
3.12000,42631.812
3.12333,42537.910
3.12667,42634.359
3.13000,42506.664
3.13333,42467.422
3.13667,42599.137
3.14000,42503.227
3.14333,42513.984
3.14667,42510.922
3.15000,42607.938
3.15333,42492.641
3.15667,42450.250
3.16000,42674.727
3.16333,42513.891
3.16667,42515.184
3.17000,42613.410
3.17333,42430.523
3.17667,42563.387
3.18000,42655.648
3.18333,42559.660
3.18667,42505.285
3.19000,42449.348
3.19333,42424.598
3.19667,42392.191
3.20000,42529.621
3.20333,42514.473
3.20667,42457.762
3.21000,42462.246
3.21333,42430.238
3.21667,42448.973
3.22000,42441.516
3.22333,42349.586
3.22667,42346.098
3.23000,42271.398
3.23333,42313.152
3.23667,42522.496
3.24000,42276.496
3.24333,42369.812
3.24667,42466.566
3.25000,42364.859
3.25333,42436.113
3.25667,42368.496
3.26000,42483.191
3.26333,42275.148
3.26667,42272.039
3.27000,42512.066
3.27333,42332.047
3.27667,42401.016
3.28000,42140.402
3.28333,42475.773
3.28667,42379.551
3.29000,42347.898
3.29333,42499.539
3.29667,42310.441
3.30000,42538.410
3.30333,42398.129
3.30667,42438.266
3.31000,42470.672
3.31333,42191.852
3.31667,42330.879
3.32000,42522.387
3.32333,42420.926
3.32667,42548.539
3.33000,42582.949
3.33333,42434.902
3.33667,42452.590
3.34000,42414.379
3.34333,42421.453
3.34667,42326.453
3.35000,42553.238
3.35333,42297.016
3.35667,42356.500
3.36000,42289.902
3.36333,42358.172
3.36667,42400.234
3.37000,42299.539
3.37333,42297.953
3.37667,42444.559
3.38000,42468.422
3.38333,42207.684
3.38667,42328.121
3.39000,42233.277
3.39333,42369.711
3.39667,42372.379
3.40000,42435.285
3.40333,42263.625
3.40667,42152.891
3.41000,42280.910
3.41333,42171.723
3.41667,42249.953
3.42000,42227.285
3.42333,42301.523
3.42667,42337.852
3.43000,42315.848
3.43333,42364.547
3.43667,42433.859
3.44000,42377.879
3.44333,42210.504
3.44667,42269.328
3.45000,42233.586
3.45333,42312.484
3.45667,42299.715
3.46000,42500.566
3.46333,42178.859
3.46667,42116.234
3.47000,42355.273
3.47333,42431.422
3.47667,42254.789
3.48000,42257.652
3.48333,42191.328
3.48667,42435.746
3.49000,42335.004
3.49333,42315.160
3.49667,42346.410
3.50000,42242.359
3.50333,42452.125
3.50667,42433.500
3.51000,42171.613
3.51333,42425.785
3.51667,42457.062
3.52000,42506.371
3.52333,42340.562
3.52667,42394.441
3.53000,42305.246
3.53333,42188.027
3.53667,42369.660
3.54000,42384.711
3.54333,42323.059
3.54667,42444.527
3.55000,42248.613
3.55333,42372.984
3.55667,42352.902
3.56000,42227.926
3.56333,42438.203
3.56667,42362.676
3.57000,42395.066
3.57333,42245.102
3.57667,42250.250
3.58000,42348.352
3.58333,42299.027
3.58667,42270.359
3.59000,42423.699
3.59333,42409.129
3.59667,42424.023
3.60000,42298.477
3.60333,42384.809
3.60667,42333.941
3.61000,42556.934
3.61333,42278.523
3.61667,42207.746
3.62000,42271.590
3.62333,42281.203
3.62667,42320.898
3.63000,42551.777
3.63333,42341.328
3.63667,42336.961
3.64000,42329.387
3.64333,42419.188
3.64667,42270.316
3.65000,42366.652
3.65333,42291.121
3.65667,42320.516
3.66000,42406.152
3.66333,42262.949
3.66667,42214.172
3.67000,42265.059
3.67333,42379.453
3.67667,42234.703
3.68000,42416.188
3.68333,42249.641
3.68667,42339.234
3.69000,42525.652
3.69333,42391.078
3.69667,42378.148
3.70000,42271.121
3.70333,42252.461
3.70667,42323.848
3.71000,42305.512
3.71333,42273.547
3.71667,42391.340
3.72000,42401.926
3.72333,42281.438
3.72667,42326.551
3.73000,42307.887
3.73333,42285.848
3.73667,42262.410
3.74000,42368.984
3.74333,42293.973
3.74667,42248.090
3.75000,42289.750
3.75333,42449.164
3.75667,42354.402
3.76000,42308.449
3.76333,42399.023
3.76667,42195.051
3.77000,42268.941
3.77333,42358.562
3.77667,42351.172
3.78000,42415.934
3.78333,42463.422
3.78667,42297.254
3.79000,42314.766
3.79333,42290.113
3.79667,42413.328
3.80000,42204.527
3.80333,42390.625
3.80667,42212.641
3.81000,42259.559
3.81333,42447.262
3.81667,42100.250
3.82000,42344.637
3.82333,42435.672
3.82667,42360.660
3.83000,42203.777
3.83333,42308.891
3.83667,42268.738
3.84000,42307.340
3.84333,42428.652
3.84667,42336.504
3.85000,42313.836
3.85333,42165.301
3.85667,42356.574
3.86000,42233.973
3.86333,42359.977
3.86667,42254.973
3.87000,42311.176
3.87333,42339.879
3.87667,42306.879
3.88000,42350.859
3.88333,42278.461
3.88667,42348.609
3.89000,42328.102
3.89333,42306.738
3.89667,42208.484
3.90000,42313.512
3.90333,42331.723
3.90667,42323.059
3.91000,42161.535
3.91333,42288.121
3.91667,42399.648
3.92000,42234.062
3.92333,42329.297
3.92667,42393.891
3.93000,42427.391
3.93333,42423.898
3.93667,42502.777
3.94000,42300.688
3.94333,42405.309
3.94667,42340.836
3.95000,42561.973
3.95333,42337.559
3.95667,42521.602
3.96000,42538.684
3.96333,42347.312
3.96667,42423.309
3.97000,42318.602
3.97333,42310.938
3.97667,42246.188
3.98000,42231.777
3.98333,42403.438
3.98667,42329.871
3.99000,42133.598
3.99333,42338.062
3.99667,42287.539
4.00000,42256.004
4.00333,42372.898
4.00667,42270.066
4.01000,42411.586
4.01333,42492.613
4.01667,42288.238
4.02000,42348.840
4.02333,42242.441
4.02667,42133.238
4.03000,42268.473
4.03333,42188.375
4.03667,42336.848
4.04000,42391.438
4.04333,42329.996
4.04667,42243.926
4.05000,42385.273
4.05333,42414.676
4.05667,42350.574
4.06000,42304.113
4.06333,42426.102
4.06667,42457.746
4.07000,42588.848
4.07333,42405.359
4.07667,42414.914
4.08000,42522.129
4.08333,42328.176
4.08667,42517.121
4.09000,42423.473
4.09333,42539.879
4.09667,42471.672
4.10000,42664.371
4.10333,42498.086
4.10667,42530.102
4.11000,42428.988
4.11333,42583.504
4.11667,42364.965
4.12000,42350.441
4.12333,42607.227
4.12667,42590.449
4.13000,42655.914
4.13333,42565.398
4.13667,42340.121
4.14000,42497.598
4.14333,42375.523
4.14667,42471.125
4.15000,42508.727
4.15333,42667.578
4.15667,42504.312
4.16000,42522.000
4.16333,42512.691
4.16667,42548.137
4.17000,42395.184
4.17333,42574.809
4.17667,42538.148
4.18000,42710.727
4.18333,42639.965
4.18667,42587.363
4.19000,42486.449
4.19333,42418.348
4.19667,42421.340
4.20000,42619.086
4.20333,42596.203
4.20667,42718.238
4.21000,42748.934
4.21333,42474.816
4.21667,42484.273
4.22000,42571.129
4.22333,42671.121
4.22667,42761.027
4.23000,42678.859
4.23333,42742.484
4.23667,42716.250
4.24000,42700.598
4.24333,42610.352
4.24667,42717.672
4.25000,42826.574
4.25333,42696.590
4.25667,42672.266
4.26000,42879.613
4.26333,42788.902
4.26667,42828.426
4.27000,42756.926
4.27333,42875.273
4.27667,42822.977
4.28000,42744.578
4.28333,42808.637
4.28667,42722.664
4.29000,42842.074
4.29333,42947.160
4.29667,42908.949
4.30000,42953.172
4.30333,43014.641
4.30667,42905.598
4.31000,42958.887
4.31333,42928.801
4.31667,42908.012
4.32000,42907.398
4.32333,42971.211
4.32667,42913.996
4.33000,43015.211
4.33333,43038.703
4.33667,42953.750
4.34000,42904.004
4.34333,43013.090
4.34667,43021.371
4.35000,43151.340
4.35333,42992.754
4.35667,42908.223
4.36000,43009.660
4.36333,43108.465
4.36667,43007.391
4.37000,43105.410
4.37333,43119.000
4.37667,43071.434
4.38000,43059.203
4.38333,43079.488
4.38667,43125.254
4.39000,43092.434
4.39333,43015.621
4.39667,43060.363
4.40000,43173.473
4.40333,43344.652
4.40667,43485.461
4.41000,43459.484
4.41333,43390.875
4.41667,43335.547
4.42000,43200.785
4.42333,43227.938
4.42667,43246.902
4.43000,43269.816
4.43333,43367.871
4.43667,43317.012
4.44000,43183.211
4.44333,43313.953
4.44667,43229.926
4.45000,43609.637
4.45333,43403.121
4.45667,43463.965
4.46000,43707.715
4.46333,43696.859
4.46667,43729.996
4.47000,43702.016
4.47333,43831.539
4.47667,43786.414
4.48000,43802.324
4.48333,43816.312
4.48667,43730.723
4.49000,43629.535
4.49333,43499.254
4.49667,43668.477
4.50000,43753.938
4.50333,43732.754
4.50667,43715.504
4.51000,43800.574
4.51333,43860.148
4.51667,43644.797
4.52000,43691.840
4.52333,43840.309
4.52667,43878.414
4.53000,43808.527
4.53333,43948.375
4.53667,43955.602
4.54000,43977.785
4.54333,43957.586
4.54667,43792.090
4.55000,44010.551
4.55333,44032.949
4.55667,44003.949
4.56000,44114.578
4.56333,44001.328
4.56667,44032.324
4.57000,44061.285
4.57333,44050.121
4.57667,43951.938
4.58000,44088.496
4.58333,44030.234
4.58667,44090.098
4.59000,44106.914
4.59333,44150.859
4.59667,44128.348
4.60000,44036.184
4.60333,44046.711
4.60667,43960.402
4.61000,44119.539
4.61333,44183.211
4.61667,44262.004
4.62000,44333.828
4.62333,44153.035
4.62667,44261.016
4.63000,44269.312
4.63333,44225.184
4.63667,44358.590
4.64000,44263.391
