Distance_(inches),Gray_Value
3.26333,47859.492
3.26667,47744.441
3.27000,47845.234
3.27333,47739.617
3.27667,47721.637
3.28000,47752.879
3.28333,47733.234
3.28667,47686.082
3.29000,47577.652
3.29333,47604.129
3.29667,47705.301
3.30000,47409.914
3.30333,47636.270
3.30667,47744.844
3.31000,47719.391
3.31333,47650.191
3.31667,47748.879
3.32000,47602.496
3.32333,47611.047
3.32667,47732.445
3.33000,47693.695
3.33333,47701.230
3.33667,47749.000
3.34000,47601.520
3.34333,47613.227
3.34667,47753.473
3.35000,47713.688
3.35333,47776.719
3.35667,47639.340
3.36000,47734.055
3.36333,47601.625
3.36667,47782.242
3.37000,47896.238
3.37333,47661.074
3.37667,47735.996
3.38000,47753.375
3.38333,47659.281
3.38667,47707.656
3.39000,47672.629
3.39333,47655.520
3.39667,47669.090
3.40000,47801.672
3.40333,47837.051
3.40667,47736.398
3.41000,47743.168
3.41333,47755.754
3.41667,47795.070
3.42000,47571.066
3.42333,47828.121
3.42667,47733.273
3.43000,47713.559
3.43333,47743.758
3.43667,47716.117
3.44000,47760.105
3.44333,47651.023
3.44667,47790.742
3.45000,47589.023
3.45333,47627.176
3.45667,47746.418
3.46000,47811.547
3.46333,47740.523
3.46667,47677.250
3.47000,47660.250
3.47333,47790.391
3.47667,47762.258
3.48000,47701.516
3.48333,47707.152
3.48667,47763.188
3.49000,47722.289
3.49333,47696.039
3.49667,47724.133
3.50000,47647.758
3.50333,47702.195
3.50667,47719.152
3.51000,47742.555
3.51333,47654.102
3.51667,47619.535
3.52000,47567.535
3.52333,47765.871
3.52667,47790.594
3.53000,47736.844
3.53333,47691.141
3.53667,47629.605
3.54000,47665.910
3.54333,47632.961
3.54667,47606.980
3.55000,47673.105
3.55333,47689.051
3.55667,47702.992
3.56000,47689.125
3.56333,47841.598
3.56667,47642.121
3.57000,47731.430
3.57333,47791.387
3.57667,47785.781
3.58000,47710.301
3.58333,47729.297
3.58667,47751.453
3.59000,47798.312
3.59333,47701.578
3.59667,47673.441
3.60000,47784.992
3.60333,47758.414
