Measurement time:; 2020-12-09 2:57:59 PM
Radiation device:; Varian TrueBeam Accelerator
Energy:; 15 MeV 
Controller:; CCU
Measurement device:; SMARTSCAN (48*48*41)
Field detector:; EFD3G Diode
Reference detector:; CC 13
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 40 x 40 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Inline
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
-17.8; 0.0; 20.0; 83.79; 3425517.0; 82.71
-18.3; 0.0; 20.0; 80.90; 3307257.9; 79.39
-18.8; 0.0; 20.0; 75.27; 3077060.6; 75.12
-19.3; 0.0; 20.0; 71.64; 2928894.3; 70.47
-19.8; 0.0; 20.0; 66.30; 2710396.4; 65.30
-20.3; 0.0; 20.0; 60.01; 2453416.9; 59.92
-20.8; 0.0; 20.0; 55.26; 2259243.6; 54.28
-21.3; 0.0; 20.0; 48.77; 1993667.9; 48.42
-21.8; 0.0; 20.0; 42.84; 1751313.7; 42.42
-22.3; 0.0; 20.0; 37.35; 1527064.3; 36.52
-22.8; 0.0; 20.0; 32.09; 1311838.0; 31.57
-23.3; 0.0; 20.0; 27.18; 1111151.1; 27.23
-23.8; 0.0; 20.0; 23.72; 969818.5; 23.29
-24.3; 0.0; 20.0; 20.18; 825082.9; 20.03
-24.8; 0.0; 20.0; 17.21; 703720.9; 17.03
-25.3; 0.0; 20.0; 14.71; 601442.2; 14.42
-25.9; 0.0; 20.0; 12.58; 514503.3; 12.48
-26.4; 0.0; 20.0; 11.06; 452098.8; 11.01
-26.9; 0.0; 20.0; 9.87; 403396.8; 9.66
-27.4; 0.0; 20.0; 8.85; 361635.3; 8.83
-27.9; 0.0; 20.0; 8.09; 330778.6; 7.94
-28.4; 0.0; 20.0; 7.38; 301857.9; 7.26
-28.9; 0.0; 20.0; 6.80; 278027.1; 6.81
-29.4; 0.0; 20.0; 6.47; 264489.9; 6.37
-29.9; 0.0; 20.0; 6.16; 251748.5; 6.06
-30.4; 0.0; 20.0; 5.82; 238108.0; 5.81
-30.9; 0.0; 20.0; 5.70; 233084.3; 5.59
-31.4; 0.0; 20.0; 5.39; 220409.6; 5.36
-31.9; 0.0; 20.0; 5.22; 213410.6; 5.18
-32.4; 0.0; 20.0; 5.08; 207646.8; 4.96
-32.9; 0.0; 20.0; 4.86; 198756.4; 4.87
-33.4; 0.0; 20.0; 4.71; 192394.3; 4.64
-33.9; 0.0; 20.0; 4.79; 195770.2; 4.68
-34.4; 0.0; 20.0; 4.57; 186916.4; 4.58
-34.9; 0.0; 20.0; 4.49; 183449.8; 4.43
-35.4; 0.0; 20.0; 4.47; 182620.1; 4.36
-35.9; 0.0; 20.0; 4.25; 173676.3; 4.25
-36.4; 0.0; 20.0; 4.26; 174178.8; 4.18
-37.0; 0.0; 20.0; 4.05; 165374.0; 4.04
-37.5; 0.0; 20.0; 4.07; 166383.4; 4.02
-38.0; 0.0; 20.0; 4.09; 167270.3; 4.01
-38.5; 0.0; 20.0; 3.95; 161503.7; 3.88
-39.0; 0.0; 20.0; 3.87; 158158.0; 3.85
-39.5; 0.0; 20.0; 3.87; 158381.0; 3.82
-40.0; 0.0; 20.0; 3.81; 155647.5; 3.74
-40.5; 0.0; 20.0; 3.69; 150748.4; 3.69
-41.0; 0.0; 20.0; 3.65; 149212.9; 3.60
-41.5; 0.0; 20.0; 3.64; 148967.3; 3.59
