Measurement time:; 2020-12-09 2:55:11 PM
Radiation device:; Varian TrueBeam Accelerator
Energy:; 15 MeV 
Controller:; CCU
Measurement device:; SMARTSCAN (48*48*41)
Field detector:; EFD3G Diode
Reference detector:; CC 13
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 40 x 40 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Beam
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0.0; 0.0; 15.2; 100.06; 4090582.0; 99.30
0.0; 0.0; 14.7; 99.83; 4081195.4; 99.67
0.0; 0.0; 14.2; 101.01; 4129644.8; 99.46
0.0; 0.0; 13.7; 101.30; 4141496.2; 99.33
0.0; 0.0; 13.2; 98.71; 4035655.2; 99.05
0.0; 0.0; 12.7; 100.32; 4101420.1; 98.72
0.0; 0.0; 12.2; 99.99; 4087821.5; 98.97
0.0; 0.0; 11.7; 99.13; 4052809.5; 98.95
0.0; 0.0; 11.2; 100.10; 4092326.5; 98.74
0.0; 0.0; 10.7; 99.81; 4080543.6; 98.76
0.0; 0.0; 10.2; 98.85; 4041238.2; 98.32
0.0; 0.0; 9.7; 100.33; 4101598.4; 98.18
0.0; 0.0; 9.2; 98.59; 4030820.4; 97.99
0.0; 0.0; 8.7; 98.18; 4013903.8; 97.84
0.0; 0.0; 8.2; 98.90; 4043189.2; 97.61
0.0; 0.0; 7.7; 99.26; 4057848.8; 97.55
0.0; 0.0; 7.2; 96.87; 3960114.8; 97.11
0.0; 0.0; 6.7; 99.16; 4053773.3; 97.05
0.0; 0.0; 6.2; 97.52; 3987001.2; 96.68
0.0; 0.0; 5.7; 96.54; 3946870.8; 96.49
0.0; 0.0; 5.1; 97.88; 4001501.1; 96.08
0.0; 0.0; 4.6; 96.76; 3955655.1; 95.69
0.0; 0.0; 4.1; 96.17; 3931489.9; 95.28
0.0; 0.0; 3.7; 96.15; 3930669.4; 95.05
0.0; 0.0; 3.1; 95.32; 3897002.5; 94.53
0.0; 0.0; 2.6; 94.27; 3854000.4; 93.87
0.0; 0.0; 2.1; 94.81; 3876243.5; 93.09
0.0; 0.0; 1.6; 92.52; 3782442.8; 92.27
0.0; 0.0; 1.1; 92.41; 3778034.9; 91.28
0.0; 0.0; 0.6; 92.75; 3791709.0; 90.99
0.0; 0.0; 0.1; 90.57; 3702577.9; 91.06
0.0; 0.0; -0.5; 92.13; 3766490.3; 91.13


