Distance_(inches),Gray_Value
4.42333,41881.590
4.42667,41869.863
4.43000,41963.090
4.43333,41993.512
4.43667,42010.758
4.44000,41884.090
4.44333,42000.844
4.44667,41954.066
4.45000,41858.254
4.45333,41962.898
4.45667,41884.598
4.46000,41875.812
4.46333,41857.086
4.46667,41946.688
4.47000,41999.895
4.47333,41957.055
4.47667,41895.574
4.48000,42010.688
4.48333,41906.500
4.48667,41847.188
4.49000,41903.777
4.49333,41828.539
4.49667,41903.023
4.50000,41869.379
4.50333,41968.645
4.50667,41938.523
4.51000,41804.754
4.51333,41919.758
4.51667,41911.816
4.52000,41903.828
4.52333,41889.621
4.52667,41859.438
4.53000,41912.398
4.53333,41914.938
4.53667,41808.938
4.54000,41954.914
4.54333,42110.160
4.54667,41968.676
4.55000,41812.848
4.55333,41910.953
4.55667,41856.055
4.56000,41913.609
4.56333,41911.949
4.56667,41880.051
4.57000,41776.402
4.57333,41960.039
4.57667,41833.805
4.58000,41850.656
4.58333,41794.684
4.58667,41938.445
4.59000,41852.914
4.59333,41947.145
4.59667,41940.012
4.60000,41940.098
4.60333,41895.746
4.60667,41842.379
4.61000,42020.152
4.61333,41780.684
4.61667,41882.695
4.62000,41899.938
4.62333,41800.195
4.62667,41768.383
4.63000,41909.621
4.63333,41974.496
4.63667,41902.340
4.64000,41803.324
