Distance_(inches),Gray_Value
2.20333,48092.637
2.20667,48020.227
2.21000,48181.133
2.21333,48145.387
2.21667,48065.227
2.22000,48017.852
2.22333,48147.086
2.22667,48059.598
2.23000,48120.723
2.23333,48031.316
2.23667,48038.203
2.24000,48156.613
2.24333,48066.293
2.24667,48063.395
2.25000,48068.023
2.25333,48088.504
2.25667,48065.875
2.26000,47985.465
2.26333,48057.379
2.26667,48077.449
2.27000,47949.309
2.27333,47964.102
2.27667,47927.227
2.28000,47873.016
2.28333,48112.316
2.28667,48132.180
2.29000,47855.449
2.29333,48068.914
2.29667,48032.938
2.30000,48028.574
2.30333,47952.977
2.30667,48073.812
2.31000,47942.730
2.31333,48017.590
2.31667,48018.668
2.32000,48082.219
2.32333,47953.277
2.32667,48025.086
2.33000,48148.953
2.33333,48105.332
2.33667,48027.172
2.34000,48032.914
2.34333,47980.211
2.34667,48098.527
2.35000,48150.293
2.35333,47996.355
2.35667,47965.270
2.36000,48198.023
2.36333,48016.582
2.36667,48112.496
2.37000,48024.797
2.37333,48100.820
2.37667,48055.898
2.38000,48037.125
2.38333,48115.125
2.38667,47878.520
2.39000,48066.621
2.39333,48058.277
2.39667,47945.000
2.40000,48011.945
2.40333,48076.566
2.40667,48106.148
2.41000,48233.582
2.41333,48055.355
2.41667,48061.023
2.42000,47933.016
2.42333,48036.676
2.42667,48112.691
2.43000,48032.914
2.43333,47924.324
2.43667,48084.023
2.44000,47999.441
2.44333,47929.023
2.44667,47933.293
2.45000,48023.691
2.45333,48013.789
2.45667,47925.031
2.46000,47954.363
2.46333,47919.844
2.46667,48061.039
2.47000,48029.473
2.47333,47952.781
2.47667,48069.535
2.48000,48012.211
2.48333,48010.715
2.48667,48071.363
2.49000,47895.828
2.49333,47916.109
2.49667,47968.332
2.50000,47972.180
2.50333,47975.898
2.50667,47930.070
2.51000,47876.730
2.51333,47866.449
2.51667,47989.195
2.52000,48051.766
2.52333,47978.668
2.52667,48036.504
2.53000,48039.316
2.53333,48026.395
2.53667,47971.789
2.54000,47974.340
2.54333,47965.379
2.54667,48014.285
2.55000,47917.512
2.55333,47989.535
2.55667,48058.242
2.56000,47945.402
2.56333,47946.219
2.56667,47977.629
2.57000,48021.645
2.57333,47862.613
2.57667,47926.707
2.58000,47968.480
2.58333,48031.945
2.58667,47978.324
2.59000,47968.000
2.59333,47916.660
2.59667,48027.008
2.60000,48060.172
2.60333,48014.117
2.60667,47894.180
2.61000,48068.164
2.61333,47887.512
2.61667,47903.008
2.62000,48073.637
2.62333,48047.691
2.62667,47864.285
2.63000,47904.203
2.63333,48067.746
2.63667,47804.418
2.64000,48046.820
2.64333,47905.180
2.64667,47904.473
2.65000,48004.023
2.65333,47864.992
2.65667,47862.746
2.66000,48049.582
2.66333,48000.527
2.66667,48035.078
2.67000,47938.242
2.67333,47963.254
2.67667,47944.023
2.68000,47907.715
2.68333,47912.566
2.68667,48025.055
2.69000,48046.254
2.69333,47958.914
2.69667,47935.250
2.70000,47868.750
2.70333,47908.125
2.70667,47975.715
2.71000,47925.699
2.71333,47919.141
2.71667,47954.254
2.72000,47858.086
2.72333,48031.574
2.72667,47895.441
2.73000,47797.707
2.73333,47926.242
2.73667,47940.836
2.74000,47970.758
2.74333,47958.363
2.74667,47911.457
2.75000,47789.582
2.75333,48005.875
2.75667,47943.277
2.76000,48086.363
2.76333,47878.699
2.76667,47886.031
2.77000,47989.992
2.77333,47927.844
2.77667,47948.055
2.78000,48082.598
2.78333,48042.820
2.78667,48073.922
2.79000,47862.637
2.79333,47906.062
2.79667,47903.867
2.80000,48032.652
2.80333,47906.984
2.80667,47891.953
2.81000,48029.340
2.81333,47861.102
2.81667,47942.938
2.82000,48019.645
2.82333,47954.945
2.82667,48013.488
2.83000,48161.418
2.83333,48079.512
2.83667,47975.773
2.84000,47829.016
2.84333,47927.188
2.84667,47878.324
2.85000,47967.465
2.85333,47922.234
2.85667,47962.094
2.86000,47869.914
2.86333,47845.766
2.86667,47927.270
2.87000,47940.945
2.87333,47885.047
2.87667,47843.859
2.88000,48069.008
2.88333,47940.984
2.88667,47924.582
2.89000,47956.293
2.89333,47954.449
2.89667,47899.270
2.90000,48098.746
2.90333,48003.945
2.90667,47861.766
2.91000,47936.262
2.91333,47865.324
2.91667,47853.723
2.92000,47956.828
2.92333,47932.883
2.92667,48006.758
2.93000,47905.828
2.93333,47989.172
2.93667,48009.598
2.94000,48009.883
2.94333,47841.211
2.94667,47911.262
2.95000,47674.715
2.95333,47839.395
2.95667,47913.070
2.96000,47955.637
2.96333,47728.930
2.96667,47934.750
2.97000,47659.242
2.97333,47898.203
2.97667,47913.668
2.98000,47883.242
2.98333,47945.984
2.98667,47876.738
2.99000,48027.293
2.99333,47906.738
2.99667,47991.195
3.00000,47975.684
3.00333,47870.789
3.00667,47891.473
3.01000,47855.172
3.01333,47892.148
3.01667,47933.348
3.02000,47834.992
3.02333,47909.348
3.02667,48019.613
3.03000,47980.016
3.03333,47857.496
3.03667,47963.953
3.04000,47809.348
3.04333,47911.371
3.04667,47870.766
3.05000,47792.480
3.05333,47855.992
3.05667,47847.332
3.06000,47873.914
3.06333,47983.434
3.06667,47901.652
3.07000,48018.504
3.07333,47960.410
3.07667,47791.504
3.08000,47854.883
3.08333,47978.109
3.08667,47880.590
3.09000,48075.008
3.09333,47905.164
3.09667,47985.242
3.10000,48053.652
3.10333,47882.188
3.10667,47921.242
3.11000,47806.418
3.11333,47899.645
3.11667,47806.883
3.12000,47948.340
3.12333,47923.773
3.12667,47845.219
3.13000,47826.828
3.13333,47868.086
3.13667,47832.691
3.14000,47923.875
3.14333,47919.395
3.14667,47707.812
3.15000,47865.270
3.15333,47931.418
3.15667,47840.629
3.16000,47877.535
3.16333,47651.363
3.16667,47797.270
3.17000,48021.293
3.17333,47846.883
3.17667,47881.402
3.18000,47952.234
3.18333,47879.930
3.18667,47849.102
3.19000,47763.164
3.19333,47872.738
3.19667,47901.660
3.20000,47963.828
3.20333,47923.180
3.20667,47890.605
3.21000,48035.875
3.21333,47895.426
3.21667,47893.590
3.22000,47829.109
3.22333,47878.730
3.22667,47851.645
3.23000,47939.426
3.23333,47912.016
3.23667,47801.227
3.24000,47804.797
3.24333,47772.285
3.24667,47878.219
3.25000,47783.449
3.25333,47819.852
3.25667,47819.527
3.26000,47814.723
3.26333,47860.891
3.26667,47952.684
3.27000,47893.031
3.27333,47901.859
3.27667,47828.535
3.28000,47755.820
3.28333,47858.000
3.28667,47847.355
3.29000,47883.262
3.29333,47796.844
3.29667,47844.086
3.30000,47681.078
3.30333,47874.660
3.30667,47794.285
3.31000,47899.418
3.31333,47805.262
3.31667,47721.426
3.32000,47780.652
3.32333,47883.410
3.32667,47894.457
3.33000,47734.820
3.33333,47848.797
3.33667,47842.922
3.34000,47882.773
3.34333,47588.164
3.34667,47793.109
3.35000,47879.828
3.35333,47867.566
3.35667,47861.574
3.36000,47818.898
3.36333,47723.332
3.36667,47758.086
3.37000,47935.676
3.37333,47862.590
3.37667,47899.410
3.38000,47906.441
3.38333,47941.488
3.38667,47855.945
3.39000,47903.828
3.39333,47858.234
3.39667,47867.203
3.40000,47884.188
3.40333,47874.410
3.40667,47815.906
3.41000,47713.117
3.41333,47829.828
3.41667,47931.117
3.42000,47850.219
3.42333,47788.527
3.42667,47749.086
3.43000,47839.812
3.43333,47861.828
3.43667,47834.371
3.44000,47900.844
3.44333,47971.316
3.44667,47859.039
3.45000,47855.707
3.45333,47646.211
3.45667,47871.496
3.46000,47863.914
3.46333,47755.535
3.46667,47855.660
3.47000,47844.023
3.47333,47841.875
3.47667,47778.016
3.48000,47858.844
3.48333,47885.699
3.48667,47866.094
3.49000,47802.016
3.49333,47883.805
3.49667,47956.992
3.50000,47800.203
3.50333,47842.691
3.50667,47873.574
3.51000,47860.898
3.51333,47813.270
3.51667,47797.316
3.52000,47914.613
3.52333,47753.812
3.52667,47646.676
3.53000,47837.859
3.53333,47900.227
3.53667,47957.574
3.54000,47892.047
3.54333,47902.527
3.54667,47927.234
3.55000,47896.047
3.55333,47881.574
3.55667,47898.758
3.56000,47787.324
3.56333,47768.566
3.56667,47841.582
3.57000,47977.402
3.57333,47953.645
3.57667,47880.219
3.58000,47936.449
3.58333,47877.480
3.58667,47891.820
3.59000,47849.844
3.59333,47850.008
3.59667,47825.820
3.60000,47834.527
3.60333,47835.301
3.60667,47872.434
3.61000,47895.164
3.61333,47888.707
3.61667,47956.180
3.62000,47847.961
3.62333,47925.332
3.62667,47802.984
3.63000,48036.789
3.63333,47940.684
3.63667,47908.395
3.64000,47736.016
3.64333,47932.285
3.64667,47858.535
3.65000,48137.473
3.65333,48045.070
3.65667,47978.738
3.66000,47959.684
3.66333,47992.156
3.66667,47964.945
3.67000,47792.652
3.67333,47928.875
3.67667,47918.969
3.68000,47794.891
3.68333,47717.766
3.68667,47730.699
3.69000,47618.426
