Distance_(pixels),Gray_Value
1038,64.9865
1039,64.8041
1040,64.4865
1041,64.3311
1042,64.2703
1043,64.2770
1044,64.2770
1045,64.3446
1046,64.3513
1047,64.2432
1048,64.0270
1049,63.8784
1050,63.9324
1051,63.8716
1052,63.8851
1053,63.8851
1054,63.9054
1055,63.8514
1056,63.8514
1057,63.6959
1058,63.6622
1059,63.8716
1060,63.9662
1061,63.9459
1062,63.7905
1063,63.8243
1064,64.1081
1065,64.3378
1066,64.3716
1067,64.4122
1068,64.3649
1069,64.3987
1070,64.4662
1071,64.2973
1072,64.1351
1073,63.9257
1074,63.7973
1075,63.7162
1076,63.7365
1077,63.7432
1078,63.6689
1079,63.5135
1080,63.5270
1081,63.6014
1082,63.5608
1083,63.5068
1084,63.5203
1085,63.3919
1086,63.3784
1087,63.4865
1088,63.6689
1089,63.6351
1090,63.5000
1091,63.3851
1092,63.3378
1093,63.3041
1094,63.2162
1095,63.3311
1096,63.5270
1097,63.4257
1098,63.3176
1099,63.1486
1100,63.2297
1101,63.3378
1102,63.1959
1103,63.0676
1104,63.0946
1105,63.1486
1106,63.1689
1107,63.0541
1108,62.9865
1109,63.0676
1110,63.0743
1111,63.0068
1112,62.9189
1113,62.9392
1114,62.9459
1115,62.8378
1116,62.8243
1117,62.7568
1118,62.7973
1119,62.8243
1120,62.9122
1121,62.8784
1122,62.8176
1123,62.8378
1124,62.9392
1125,63.0676
1126,63.2770
1127,63.3446
1128,63.3176
1129,63.0068
1130,62.9324
1131,63.0135
1132,62.9527
1133,63.0270
1134,63.1486
1135,63.3649
1136,63.3311
1137,63.3919
1138,63.2027
1139,63.0000
1140,62.9730
1141,63.0135
1142,63.2500
1143,63.2905
1144,63.1892
1145,62.9730
1146,62.9122
1147,63.0473
1148,63.2230
1149,63.2500
1150,63.1014
1151,62.9797
1152,62.9189
1153,62.9865
1154,63.0743
1155,63.0338
1156,62.9932
1157,62.8716
1158,62.7838
1159,62.7973
1160,62.8919
1161,63.0338
1162,63.1149
1163,63.0473
1164,63.0135
1165,63.0405
1166,63.3108
1167,63.2973
1168,63.1081
1169,63.1419
1170,63.2095
1171,63.2703
1172,63.5068
1173,63.5338
1174,63.5811
1175,63.5811
1176,63.6149
1177,63.3514
1178,63.0135
1179,62.7905
1180,62.6824
1181,62.6757
1182,62.7432
1183,62.7095
1184,62.5811
1185,62.5878
1186,62.4392
1187,62.5338
1188,62.6892
1189,62.7703
1190,62.8851
1191,62.9797
1192,63.0203
1193,62.8581
1194,62.8784
1195,62.8311
1196,62.8176
1197,62.7770
1198,62.7568
1199,62.8581
1200,62.9527
1201,62.9257
1202,62.8041
1203,62.8041
1204,62.6689
1205,62.6757
1206,62.6959
1207,62.7635
1208,62.8243
1209,62.9459
1210,63.0068
1211,62.9459
1212,62.9189
1213,62.8176
1214,62.6689
1215,62.6959
1216,62.7770
1217,62.8311
1218,62.9527
1219,63.0338
1220,63.2500
1221,63.3243
1222,63.3919
1223,63.5068
1224,63.5203
1225,63.3243
1226,63.0405
1227,62.8716
1228,62.7703
1229,62.6622
1230,62.6216
1231,62.6554
1232,62.6014
1233,62.5068
1234,62.6892
1235,62.5878
1236,62.5676
1237,62.5541
1238,62.7027
1239,62.6689
1240,62.6892
1241,62.7432
1242,62.6216
1243,62.5676
1244,62.5608
1245,62.6622
1246,62.6757
1247,62.9189
1248,62.9189
1249,62.8581
1250,62.8716
1251,62.7838
1252,62.7162
1253,62.6419
1254,62.6689
1255,62.7162
1256,62.8378
1257,63.0541
1258,63.1149
1259,63.0608
1260,63.0135
1261,63.0135
1262,62.8986
1263,62.8716
1264,62.8176
1265,62.8378
1266,62.8919
1267,62.9932
1268,62.9730
1269,62.9595
1270,62.9324
1271,62.9595
1272,63.0135
1273,63.0405
1274,62.9527
1275,62.8784
1276,62.7500
1277,62.8311
1278,62.8041
1279,62.8311
1280,62.7297
1281,62.6824
1282,62.7568
1283,62.7973
1284,62.8041
1285,62.6892
1286,62.5878
1287,62.4054
1288,62.2432
