Distance_(pixels),Gray_Value
1111,26985.057
1112,26956.021
1113,26924.986
1114,26937.279
1115,26939.121
1116,26927.750
1117,26933.264
1118,26919.492
1119,26922.178
1120,26903.164
1121,26891.900
1122,26841.543
1123,26838.242
1124,26829.857
1125,26816.000
1126,26791.965
1127,26780.715
1128,26815.678
1129,26834.801
1130,26846.529
1131,26844.035
1132,26819.078
1133,26803.029
1134,26807.594
1135,26786.828
1136,26778.621
1137,26782.686
1138,26794.279
1139,26804.986
1140,26829.115
1141,26831.721
1142,26800.365
1143,26806.979
1144,26838.736
1145,26852.707
1146,26836.750
1147,26800.656
1148,26788.436
1149,26796.492
1150,26799.443
1151,26817.336
1152,26811.178
1153,26787.850
1154,26776.586
1155,26775.615
1156,26777.807
1157,26788.492
1158,26820.379
1159,26818.057
1160,26834.529
1161,26820.107
1162,26791.156
1163,26770.014
1164,26764.393
1165,26791.279
1166,26776.785
1167,26766.822
1168,26765.607
1169,26774.029
1170,26780.801
1171,26787.428
1172,26783.928
1173,26783.465
1174,26789.285
1175,26795.371
1176,26802.693
1177,26809.371
1178,26794.914
1179,26716.779
1180,26695.250
1181,26676.258
1182,26680.379
1183,26735.543
1184,26752.707
1185,26734.600
1186,26728.250
1187,26698.621
1188,26678.621
1189,26663.672
1190,26701.029
1191,26728.664
1192,26693.764
1193,26681.350
1194,26691.893
1195,26716.086
1196,26739.264
1197,26752.242
1198,26763.393
1199,26759.635
1200,26756.279
1201,26761.293
1202,26767.699
1203,26767.529
1204,26734.621
1205,26698.986
1206,26720.379
1207,26728.529
1208,26716.422
1209,26697.357
1210,26682.271
1211,26653.094
1212,26650.014
1213,26654.729
1214,26644.621
1215,26637.693
1216,26672.965
1217,26655.742
1218,26626.664
1219,26565.135
1220,26523.365
1221,26507.992
1222,26526.199
1223,26536.000
1224,26541.621
1225,26517.865
1226,26475.115
1227,26437.064
1228,26486.535
1229,26551.156
1230,26597.314
1231,26573.699
1232,26556.686
1233,26536.715
1234,26536.236
1235,26554.500
1236,26509.150
1237,26463.871
1238,26451.871
1239,26442.121
1240,26437.014
1241,26486.072
1242,26589.172
1243,26597.428
1244,26580.250
1245,26601.564
1246,26638.893
1247,26638.072
1248,26623.793
1249,26611.807
1250,26608.586
1251,26613.650
1252,26616.043
1253,26606.986
1254,26597.656
1255,26574.479
1256,26557.764
1257,26547.992
1258,26543.207
1259,26542.250
1260,26516.865
1261,26485.807
1262,26487.129
1263,26479.357
1264,26471.814
1265,26457.271
1266,26375.764
1267,26346.979
1268,26356.758
1269,26347.686
1270,26333.357
1271,26332.164
1272,26350.693
1273,26363.500
1274,26348.314
1275,26347.686
1276,26337.557
1277,26335.529
1278,26343.156
1279,26345.336
1280,26309.057
1281,26290.428
1282,26276.393
1283,26225.928
1284,26222.594
1285,26276.828
1286,26280.893
1287,26258.350
1288,26226.822
1289,26224.721
1290,26256.514
1291,26276.514
1292,26264.508
1293,26283.564
1294,26294.635
1295,26290.514
1296,26282.564
1297,26273.301
1298,26328.500
1299,26339.607
1300,26320.072
1301,26325.471
1302,26317.992
1303,26283.551
1304,26251.572
1305,26224.186
1306,26223.521
1307,26228.785
1308,26234.135
1309,26224.814
1310,26217.529
1311,26197.035
1312,26138.521
1313,26094.492
1314,26107.150
1315,26143.492
1316,26121.471
1317,26102.607
1318,26079.471
1319,26030.715
1320,26042.928
1321,26094.115
1322,26108.115
1323,26084.471
1324,26036.521
1325,26035.721
1326,26046.199
1327,26073.885
1328,26121.465
1329,26100.064
1330,26090.193
1331,26080.721
1332,26049.078
1333,26026.551
1334,26001.750
1335,25995.664
1336,26006.279
1337,26014.807
1338,25988.871
1339,25990.322
1340,26002.322
1341,26017.793
1342,26093.572
1343,26097.650
1344,26064.271
1345,26038.656
1346,26036.836
1347,26060.678
1348,26050.021
1349,26026.100
1350,26035.879
1351,26032.865
1352,26032.471
1353,25992.564
1354,25968.400
1355,25972.000
1356,25939.344
1357,25905.857
1358,25885.207
1359,25849.314
1360,25817.449
1361,25809.643
1362,25819.900
1363,25812.008
1364,25815.635
1365,25861.186
1366,25867.178
1367,25798.193
1368,25793.650
1369,25816.508
1370,25790.850
1371,25747.672
1372,25694.664
1373,25688.535
1374,25749.043
1375,25800.301
1376,25808.992
1377,25805.406
1378,25778.736
1379,25731.285
1380,25712.936
1381,25735.529
1382,25758.143
1383,25769.629
1384,25755.715
1385,25751.650
1386,25766.301
1387,25776.936
1388,25775.729
1389,25779.465
1390,25788.199
1391,25821.906
1392,25863.893
1393,25828.322
1394,25780.600
1395,25770.529
1396,25774.051
1397,25763.893
1398,25743.693
1399,25718.586
1400,25691.871
1401,25669.650
1402,25662.521
1403,25665.758
1404,25624.936
1405,25600.535
1406,25582.264
1407,25566.914
1408,25565.764
1409,25597.307
1410,25616.807
1411,25598.443
1412,25568.365
1413,25574.293
1414,25600.143
1415,25611.779
1416,25597.664
1417,25594.621
1418,25580.707
1419,25581.178
1420,25605.965
1421,25610.656
1422,25586.293
1423,25596.686
1424,25593.607
1425,25553.193
1426,25515.986
1427,25535.857
1428,25564.943
1429,25576.850
1430,25570.094
1431,25547.199
1432,25554.322
1433,25582.064
1434,25584.822
1435,25572.906
1436,25622.008
1437,25581.521
1438,25556.836
1439,25534.721
1440,25545.336
1441,25552.543
1442,25463.672
1443,25380.707
1444,25347.443
1445,25311.379
1446,25317.008
1447,25304.414
1448,25293.529
1449,25262.379
1450,25255.615
1451,25243.949
1452,25245.285
1453,25266.428
1454,25303.572
1455,25289.793
1456,25301.943
1457,25300.199
1458,25286.100
1459,25264.535
1460,25290.865
1461,25251.914
1462,25246.943
1463,25245.793
1464,25222.072
1465,25189.822
1466,25192.293
1467,25260.572
1468,25272.857
1469,25284.328
1470,25289.301
1471,25296.715
1472,25332.350
1473,25359.857
1474,25383.121
1475,25393.957
1476,25421.457
1477,25398.922
1478,25359.943
1479,25357.107
1480,25328.514
1481,25336.971
1482,25306.893
1483,25285.715
1484,25263.906
1485,25260.492
1486,25314.607
1487,25320.414
1488,25290.521
1489,25300.949
1490,25295.672
1491,25286.822
1492,25284.736
1493,25293.008
1494,25295.072
1495,25258.350
1496,25246.572
1497,25239.406
1498,25262.057
1499,25262.771
1500,25274.906
1501,25268.514
1502,25262.992
1503,25254.529
1504,25259.906
1505,25265.650
1506,25266.508
1507,25248.699
1508,25233.143
1509,25223.893
1510,25220.508
1511,25273.764
1512,25301.785
1513,25312.693
1514,25264.193
1515,25231.043
1516,25192.057
1517,25211.906
1518,25294.715
1519,25335.551
1520,25320.301
1521,25283.357
1522,25248.293
1523,25225.771
1524,25297.871
1525,25359.779
1526,25376.414
1527,25350.965
1528,25303.150
1529,25302.064
1530,25329.793
1531,25345.943
1532,25340.629
1533,25337.193
1534,25310.850
1535,25291.836
1536,25323.172
1537,25347.508
1538,25323.449
1539,25294.193
1540,25314.508
1541,25327.779
1542,25342.857
1543,25319.000
1544,25295.242
1545,25264.072
1546,25235.721
1547,25226.500
1548,25262.344
1549,25365.643
1550,25359.635
1551,25323.436
1552,25318.021
1553,25331.764
1554,25435.971
1555,25456.029
1556,25487.014
1557,25508.156
1558,25521.928
1559,25506.957
1560,25505.014
1561,25508.893
1562,25557.107
1563,25618.314
1564,25643.406
1565,25635.385
1566,25604.029
1567,25588.785
1568,25625.971
1569,25681.100
1570,25727.350
1571,25789.107
1572,25846.178
1573,25856.828
1574,25814.822
1575,25834.172
1576,25916.365
1577,25982.178
1578,26056.365
1579,26038.844
1580,26072.672
1581,26116.551
1582,26212.129
1583,26265.365
1584,26325.949
1585,26347.865
1586,26387.508
1587,26376.021
1588,26415.992
1589,26602.328
1590,26888.021
1591,27059.115
1592,27231.178
1593,27423.279
1594,27659.865
1595,27942.379
1596,28168.443
1597,28309.742
1598,28541.715
1599,28837.193
1600,29003.822
1601,29216.844
1602,29421.900
1603,29667.014
1604,29894.078
1605,30125.422
1606,30337.172
1607,30605.322
1608,30919.828
1609,31100.828
1610,31212.100
1611,31426.186
1612,31621.943
1613,31805.971
1614,31985.129
1615,32183.865
1616,32291.508
1617,32291.314
1618,32283.699
1619,32366.293
1620,32493.707
1621,32619.057
1622,32703.844
1623,32645.129
1624,32608.129
1625,32666.551
1626,32724.078
1627,32817.422
1628,32908.336
1629,32908.027
1630,32928.820
1631,32961.949
1632,33024.285
1633,33098.301
1634,33206.027
1635,33232.473
1636,33201.285
1637,33273.449
1638,33304.113
1639,33340.863
1640,33413.570
1641,33434.500
1642,33444.223
1643,33426.379
1644,33459.852
