Distance_(pixels),Gray_Value
807,28958.070
808,28984.986
809,28999.211
810,28958.027
811,28958.705
812,29057.225
813,29048.135
814,29018.592
815,29036.035
816,29076.373
817,29071.654
818,29083.422
819,29099.365
820,29102.330
821,29097.627
822,29096.105
823,29106.697
824,29115.281
825,29129.479
826,29145.289
827,29146.992
828,29130.219
829,29111.098
830,29117.697
831,29181.916
832,29210.373
833,29213.859
834,29154.098
835,29123.527
836,29099.246
837,29085.887
838,29051.648
839,29032.986
840,29053.613
841,29051.092
842,29038.676
843,29117.098
844,29183.184
845,29185.422
846,29176.500
847,29160.549
848,29153.740
849,29162.846
850,29128.816
851,29071.746
852,29049.014
853,29063.527
854,29072.246
855,29089.254
856,29116.979
857,29154.922
858,29175.105
859,29197.662
860,29193.438
861,29198.197
862,29233.865
863,29233.303
864,29239.943
865,29209.916
866,29197.613
867,29196.148
868,29201.027
869,29187.895
870,29198.098
871,29179.973
872,29149.197
873,29131.689
874,29146.986
875,29229.346
876,29238.119
877,29232.113
878,29226.846
879,29219.689
880,29199.852
881,29242.098
882,29258.430
883,29266.521
884,29273.895
885,29279.676
886,29281.811
887,29226.430
888,29207.176
889,29204.197
890,29213.957
891,29198.592
892,29194.605
893,29203.225
894,29225.000
895,29234.365
896,29224.289
897,29219.451
898,29199.543
899,29209.092
900,29231.689
901,29208.027
902,29202.381
903,29256.943
904,29290.408
905,29351.781
906,29363.443
907,29325.430
908,29277.189
909,29265.859
910,29308.000
911,29312.500
912,29292.803
913,29300.627
914,29326.873
915,29342.352
916,29337.324
917,29305.062
918,29267.451
919,29251.098
920,29275.562
921,29292.211
922,29309.352
923,29291.492
924,29313.430
925,29340.078
926,29289.316
927,29237.141
928,29234.451
929,29241.740
930,29238.697
931,29228.613
932,29224.951
933,29225.535
934,29178.592
935,29148.486
936,29148.395
937,29195.021
938,29233.979
939,29264.979
940,29260.184
941,29236.170
942,29202.430
943,29210.246
944,29294.654
945,29192.105
946,29120.598
947,29116.295
948,29166.705
949,29253.887
950,29236.873
951,29224.189
952,29224.881
953,29235.865
954,29228.895
955,29222.027
956,29232.135
957,29228.057
958,29210.373
959,29203.098
960,29203.275
961,29217.043
962,29239.141
963,29218.211
964,29209.943
965,29207.105
966,29226.584
967,29223.119
968,29212.205
969,29233.754
970,29244.816
971,29252.676
972,29254.973
