Distance_(pixels),Gray_Value
1431,27857.137
1432,27825.789
1433,27803.377
1434,27951.246
1435,27951.232
1436,27960.188
1437,27926.594
1438,27933.340
1439,27917.674
1440,28045.428
1441,28036.412
1442,28052.072
1443,28056.564
1444,28025.225
1445,28070.115
1446,28171.094
1447,28184.529
1448,28200.262
1449,28204.754
1450,28207.008
1451,28191.305
1452,28188.949
1453,28186.703
1454,28184.492
1455,28180.043
1456,28249.508
1457,28271.906
1458,28289.818
1459,28148.631
1460,28209.211
1461,28242.818
1462,28249.514
1463,28249.508
1464,28251.732
1465,28368.246
1466,28354.869
1467,28323.514
1468,28361.602
1469,28428.805
1470,28527.318
1471,28484.783
1472,28527.326
1473,28603.457
1474,28773.631
1475,28881.109
1476,28907.979
1477,28990.826
1478,29230.412
1479,29304.305
1480,29440.891
1481,29658.088
1482,29505.826
1483,29555.088
1484,30090.305
1485,30009.652
1486,30159.732
1487,30368.188
1488,30644.160
1489,30691.166
1490,30953.305
1491,31020.479
1492,31333.957
1493,31513.088
1494,31714.609
1495,31882.543
1496,31748.195
1497,31750.436
1498,31947.479
1499,32249.789
1500,32381.912
1501,32485.059
1502,32543.449
1503,32624.217
1504,32689.203
1505,32769.992
1506,32873.211
1507,33050.129
1508,33088.180
1509,33047.875
1510,33106.109
1511,33294.195
1512,33406.152
1513,33374.805
1514,33412.871
1515,33609.914
1516,33621.109
1517,33627.824
1518,33724.109
1519,33739.781
1520,33686.043
1521,33688.281
1522,33858.457
1523,33896.523
1524,33916.676
1525,34035.348
1526,34066.695
1527,34028.629
1528,33941.305
1529,34059.977
1530,34129.391
1531,34165.219
1532,34198.805
1533,34210.000
1534,34147.305
1535,34133.871
1536,34165.219
1537,34169.695
1538,34171.934
1539,34174.176
1540,34124.914
1541,34183.129
1542,34250.305
1543,34297.324
1544,34324.195
1545,34355.543
1546,34131.629
1547,34169.695
1548,34239.109
1549,34299.566
1550,34344.355
1551,34301.805
1552,34268.219
1553,34261.508
1554,34326.434
1555,34360.023
1556,34371.219
1557,34335.391
1558,34346.586
1559,34411.523
1560,34404.805
1561,34395.848
1562,34391.371
1563,34404.805
1564,34382.414
1565,34454.066
1566,34471.977
1567,34476.473
1568,34449.594
1569,34463.023
1570,34494.371
1571,34465.262
1572,34420.477
1573,34507.805
1574,34514.523
1575,34514.523
1576,34543.629
1577,34521.254
1578,34644.449
1579,34566.035
1580,34548.125
1581,34527.965
1582,34557.074
1583,34633.211
1584,34581.730
1585,34577.246
1586,34525.730
1587,34543.645
1588,34566.035
1589,34572.762
1590,34581.703
1591,34586.195
1592,34583.973
1593,34536.926
1594,34525.727
1595,34534.688
1596,34557.074
1597,34673.551
1598,34698.188
1599,34695.965
1600,34751.984
1601,34814.695
1602,34819.188
1603,34734.059
1604,34689.238
1605,34686.992
1606,34740.746
1607,34783.305
1608,34821.422
1609,34832.629
1610,34850.574
1611,34866.227
1612,34855.027
1613,34855.066
1614,34850.609
1615,34790.066
1616,34897.594
1617,34969.324
1618,34987.270
1619,34915.516
1620,34917.781
1621,34915.535
1622,34942.477
1623,35014.203
1624,35034.422
1625,35034.422
1626,34973.863
1627,34980.617
1628,35054.609
1629,35052.348
1630,35023.180
1631,35016.441
1632,34998.465
1633,34971.566
1634,35041.180
1635,35052.371
1636,35056.848
1637,35056.891
1638,35050.129
1639,35045.645
1640,35041.117
1641,35074.871
1642,35077.074
1643,35032.203
1644,34978.324
1645,35016.457
1646,34996.312
1647,35036.727
1648,35009.773
1649,34989.609
1650,34985.129
1651,35003.059
1652,35023.281
1653,35077.051
1654,35045.629
1655,34978.348
1656,34962.660
1657,34976.074
1658,34980.594
1659,34940.320
1660,35052.422
1661,35068.137
1662,35090.566
1663,35112.934
1664,35112.914
1665,35094.973
1666,35094.977
1667,35119.660
1668,35101.703
1669,35092.688
1670,35034.391
1671,34996.312
1672,35032.152
1673,35023.168
1674,35077.086
1675,35088.305
1676,35070.320
1677,35020.914
1678,35128.609
1679,35101.695
1680,35063.574
1681,35050.078
1682,35054.527
1683,35023.176
1684,34967.195
1685,35011.977
1686,35029.941
1687,35023.270
1688,34938.160
1689,34922.574
1690,35030.078
1691,35054.703
1692,35074.820
1693,35139.824
1694,35097.270
1695,35079.289
1696,35074.871
1697,34832.688
1698,34657.875
1699,34960.406
1700,35867.949
1701,35995.578
1702,35500.629
1703,35164.473
1704,35144.406
1705,35117.434
1706,35144.414
1707,35276.680
1708,35200.449
1709,35135.414
1710,35184.738
1711,35164.551
1712,35164.543
1713,35178.016
1714,35216.152
1715,35209.422
1716,35072.559
1717,35126.398
1718,35278.922
1719,35281.176
1720,35238.594
1721,35137.566
1722,35290.059
1723,35285.574
1724,35240.738
1725,35375.230
1726,35480.516
1727,35480.527
1728,35442.426
1729,35516.324
1730,35525.297
1731,35502.883
1732,35458.074
1733,35419.965
1734,35372.926
1735,35583.527
1736,35644.016
1737,35592.473
1738,35520.805
1739,35437.973
1740,35491.711
1741,35402.125
1742,35446.957
1743,35547.746
1744,35603.730
1745,35630.609
1746,35646.273
1747,35713.434
1748,35729.117
1749,35711.219
1750,35619.375
1751,35635.066
1752,35612.660
1753,35547.688
1754,35532.035
1755,35576.848
1756,35599.254
1757,35599.254
1758,35644.035
1759,35639.535
1760,35731.355
1761,35729.129
1762,35731.371
1763,35758.238
1764,35717.922
1765,35717.914
1766,35787.348
1767,35773.914
1768,35726.871
1769,35764.941
1770,35785.102
1771,35771.660
1772,35717.922
1773,35621.637
1774,35601.473
1775,35565.629
1776,35570.109
1777,35572.383
1778,35554.457
1779,35545.465
1780,35482.746
1781,35500.703
1782,35545.473
1783,35505.145
1784,35435.617
1785,35628.312
1786,35567.855
1787,35574.566
1788,35623.871
1789,35691.059
1790,35695.508
1791,35588.043
1792,35597.016
1793,35590.289
1794,35664.180
1795,35713.449
1796,35713.449
1797,35769.434
1798,35834.363
1799,35800.770
1800,35760.449
1801,35744.789
1802,35791.820
1803,35785.086
1804,35787.340
1805,35735.840
1806,35639.527
1807,35579.066
1808,35579.086
1809,35724.652
