Distance_(pixels),Gray_Value
1189,64.4483
1190,64.6121
1191,64.3879
1192,64.2931
1193,64.3707
1194,64.3621
1195,64.3621
1196,64.2845
1197,64.2069
1198,64.0948
1199,63.9741
1200,63.9655
1201,63.8448
1202,63.8793
1203,63.9224
1204,63.9310
1205,63.6552
1206,63.4224
1207,63.6897
1208,63.6724
1209,63.8362
1210,64.2414
1211,64.5603
1212,64.7586
1213,64.7414
1214,64.4914
1215,64.0862
1216,64.0000
1217,63.9483
1218,63.9397
1219,64.1552
1220,64.1466
1221,63.9914
1222,63.9569
1223,64.0000
1224,64.2241
1225,64.0690
1226,63.8621
1227,63.8017
1228,63.9138
1229,63.9483
1230,63.8793
1231,63.7931
1232,63.9310
1233,64.1379
1234,64.1293
1235,63.9397
1236,64.0948
1237,64.1034
1238,63.9569
1239,63.9397
1240,63.9569
1241,64.1034
1242,64.1724
1243,64.1638
1244,64.1379
1245,63.9397
1246,63.7586
1247,63.6466
1248,63.8017
1249,63.9397
1250,63.8793
1251,63.7931
1252,63.6810
1253,63.6207
1254,63.5517
1255,63.6207
1256,63.6810
1257,63.7069
1258,63.7931
1259,63.6552
1260,63.4310
1261,63.2931
1262,63.2414
1263,63.0431
1264,63.0603
1265,63.1983
1266,63.3017
1267,63.0603
1268,63.2586
1269,63.5000
1270,63.0690
1271,63.2155
1272,63.3534
1273,63.3190
1274,63.4138
1275,63.5259
1276,63.7328
1277,63.6724
1278,63.5690
1279,63.4138
1280,63.3879
1281,63.3879
1282,63.4569
1283,63.3793
1284,63.1724
1285,63.0345
1286,63.1638
1287,63.4741
1288,63.5431
1289,63.6034
1290,63.5776
1291,63.6207
1292,63.8103
1293,63.9828
1294,63.9224
1295,63.6810
1296,63.6724
1297,63.5603
1298,63.4741
1299,63.4569
1300,63.5000
1301,63.5345
1302,63.2845
1303,63.2500
1304,63.3879
1305,63.5431
1306,63.6121
1307,63.4052
1308,63.4138
1309,63.2586
1310,63.2672
1311,63.2500
1312,63.0345
1313,62.7586
1314,62.8707
1315,63.0431
1316,63.1466
1317,63.0172
1318,63.0172
1319,62.9138
1320,63.0431
1321,63.2328
1322,63.1638
1323,63.0690
1324,62.8793
1325,62.7931
1326,62.9052
1327,63.1034
1328,63.3190
1329,63.2414
1330,63.0862
1331,63.1379
1332,63.2241
1333,63.1638
1334,63.0948
1335,63.1121
1336,63.2069
1337,63.3362
1338,63.4138
1339,63.3966
1340,63.3966
1341,63.4397
1342,63.3621
1343,63.2931
1344,63.2069
1345,63.3534
1346,63.3707
1347,63.2155
1348,63.2500
1349,63.1810
1350,63.2414
1351,63.6121
1352,63.6983
1353,63.6897
1354,63.5776
1355,63.4741
1356,63.4310
1357,63.4569
1358,63.5172
1359,63.5862
1360,63.3621
1361,63.3793
1362,63.2672
1363,62.9483
1364,62.8621
1365,62.8017
1366,62.8534
1367,62.7931
1368,62.7759
1369,62.8190
1370,62.8017
1371,62.7672
1372,62.6897
1373,62.7759
1374,62.5948
1375,62.8534
1376,62.9052
1377,62.8707
1378,62.7759
1379,62.7759
1380,62.7155
1381,62.6207
1382,62.6207
1383,62.6121
1384,62.6983
1385,62.7328
1386,62.8621
1387,63.1379
1388,63.3448
1389,63.4224
1390,63.6724
1391,64.0431
1392,64.6121
1393,65.5776
1394,66.3879
1395,66.7586
