Distance_(pixels),Gray_Value
902,66.1936
903,66.1806
904,66.2861
905,66.4249
906,66.4855
907,66.5347
908,66.5332
909,66.3382
910,66.2746
911,66.3526
912,66.2905
913,66.2962
914,66.4205
915,66.4769
916,66.4162
917,66.3671
918,66.3931
919,66.3945
920,66.4523
921,66.4321
922,66.3627
923,66.4061
924,66.3714
925,66.3078
926,66.2543
927,66.2355
928,66.2182
929,66.1156
930,66.1546
931,66.2095
932,66.0954
933,66.0275
934,65.9595
935,65.8714
936,65.8526
937,65.9133
938,65.9899
939,65.9393
940,65.8945
941,65.8815
942,65.8671
943,65.8858
944,65.9335
945,65.8743
946,65.7486
947,65.7052
948,65.6517
949,65.6647
950,65.7066
951,65.6575
952,65.5318
953,65.5217
954,65.5376
955,65.5997
956,65.6156
957,65.5780
958,65.5737
959,65.5202
960,65.5462
961,65.6185
962,65.6142
963,65.5636
964,65.5910
965,65.5419
966,65.4884
967,65.5419
968,65.5723
969,65.5014
970,65.4697
971,65.4769
972,65.4538
973,65.4090
974,65.4639
975,65.6127
976,65.6040
977,65.5217
978,65.4509
979,65.4133
980,65.4393
981,65.5000
982,65.5376
983,65.4595
984,65.4306
985,65.3382
986,65.3338
987,65.4263
988,65.5260
989,65.5145
990,65.6069
991,65.6416
992,65.6792
993,65.6474
994,65.6344
995,65.6402
996,65.6431
997,65.5549
998,65.4639
999,65.4075
1000,65.3540
1001,65.3237
1002,65.2803
1003,65.2442
1004,65.2384
1005,65.2514
1006,65.2717
1007,65.2601
1008,65.2110
1009,65.2298
1010,65.2847
1011,65.2731
1012,65.2168
1013,65.1358
1014,65.1720
1015,65.1373
1016,65.0520
1017,65.0188
1018,65.0448
1019,64.9581
1020,64.8353
1021,64.8324
1022,64.9408
1023,65.0564
1024,65.0997
1025,65.1084
1026,65.0650
1027,65.0939
1028,65.0665
1029,65.0462
1030,65.0289
1031,65.0434
1032,65.0751
1033,65.1315
1034,65.1604
1035,65.1879
1036,65.1633
1037,65.2312
1038,65.2399
1039,65.2355
1040,65.0910
1041,65.0260
1042,65.0043
1043,65.0014
1044,65.0723
1045,65.1402
1046,65.1532
1047,65.1228
1048,65.1474
1049,65.1329
1050,65.0939
1051,65.1055
1052,65.1243
1053,65.1012
1054,65.1431
1055,65.1705
1056,65.2124
1057,65.1908
1058,65.1402
1059,65.1575
1060,65.2153
1061,65.2095
1062,65.1835
1063,65.2095
1064,65.2471
1065,65.2283
1066,65.2355
1067,65.1893
1068,65.1272
1069,65.1647
1070,65.2616
1071,65.2746
1072,65.3150
1073,65.4147
1074,65.4884
1075,65.3801
1076,65.1720
1077,65.0506
1078,65.2298
1079,65.3194
1080,65.1532
1081,64.9668
1082,64.9379
1083,65.0058
1084,65.0954
1085,65.0578
1086,65.0159
1087,65.0217
1088,65.0014
1089,64.9379
1090,64.8902
1091,64.7948
1092,64.7283
1093,64.6879
1094,64.6647
1095,64.6850
1096,64.7009
1097,64.7312
1098,64.7514
1099,64.7399
1100,64.7486
1101,64.7659
1102,64.8309
1103,64.8136
1104,64.7876
1105,64.7124
1106,64.7110
1107,64.7471
1108,64.7370
1109,64.7124
1110,64.7038
1111,64.6488
1112,64.6532
1113,64.6199
1114,64.6026
1115,64.6864
1116,64.6821
